UID,iso3,Admin2,Province_State,Lat,Long_,Population
84039017,USA,Butler,Ohio,39.44012838,-84.57388716,383134
84039019,USA,Carroll,Ohio,40.5789686,-81.09178213,26914
84039021,USA,Champaign,Ohio,40.13923427,-83.76875242,38885
84039023,USA,Clark,Ohio,39.91592258,-83.78498252,134083
84039025,USA,Clermont,Ohio,39.04847534,-84.15375786,206428
84039027,USA,Clinton,Ohio,39.41485808,-83.80852286,41968
84039029,USA,Columbiana,Ohio,40.76932373,-80.78094576,101883
84039031,USA,Coshocton,Ohio,40.30096166,-81.91729018,36600
84039033,USA,Crawford,Ohio,40.85065156,-82.91989099,41494
84039035,USA,Cuyahoga,Ohio,41.424119,-81.65918339,1235072
84039037,USA,Darke,Ohio,40.13412966,-84.6194517,51113
84039039,USA,Defiance,Ohio,41.32398837,-84.49076944,38087
84039041,USA,Delaware,Ohio,40.27942393,-83.00457058,209177
84039043,USA,Erie,Ohio,41.36796058,-82.62904521,74266
84039045,USA,Fairfield,Ohio,39.75107189,-82.63088163,157574
84039047,USA,Fayette,Ohio,39.56021306,-83.4562016,28525
84039049,USA,Franklin,Ohio,39.96995815,-83.01115755,1316756
84039051,USA,Fulton,Ohio,41.60213491,-84.12571393,42126
84039053,USA,Gallia,Ohio,38.82708533,-82.31647569,29898
84039055,USA,Geauga,Ohio,41.49952319,-81.17935342,93649
84039057,USA,Greene,Ohio,39.69116283,-83.89032084,168937
84039059,USA,Guernsey,Ohio,40.05026529,-81.49248905,38875
84039061,USA,Hamilton,Ohio,39.19673558,-84.54502924,817473
84039063,USA,Hancock,Ohio,41.00250487,-83.66838948,75783
84039065,USA,Hardin,Ohio,40.66015414,-83.65929931,31365
84039067,USA,Harrison,Ohio,40.29380509,-81.09068544,15040
84039069,USA,Henry,Ohio,41.3339642,-84.06830637,27006
84039071,USA,Highland,Ohio,39.1839264,-83.60331456,43161
84039073,USA,Hocking,Ohio,39.49537927,-82.47991446,28264
84039075,USA,Holmes,Ohio,40.56163713,-81.92635677,43960
84039077,USA,Huron,Ohio,41.14651175,-82.59867951,58266
84039079,USA,Jackson,Ohio,39.01914254,-82.6181856,32413
84039081,USA,Jefferson,Ohio,40.38614126,-80.76259514,65325
84039083,USA,Knox,Ohio,40.39830217,-82.42027563,62322
84039085,USA,Lake,Ohio,41.69710807,-81.23676539,230149
84039087,USA,Lawrence,Ohio,38.59743452,-82.53466552,59463
84039089,USA,Licking,Ohio,40.09136236,-82.48185785,176862
84039091,USA,Logan,Ohio,40.38996525,-83.76784341,45672
84039093,USA,Lorain,Ohio,41.29553751,-82.15083537,309833
84039095,USA,Lucas,Ohio,41.62101218,-83.65468618,428348
84039097,USA,Madison,Ohio,39.89381073,-83.40178317,44731
84039099,USA,Mahoning,Ohio,41.01631101,-80.77287029,228683
84039101,USA,Marion,Ohio,40.58610662,-83.15736305,65093
84039103,USA,Medina,Ohio,41.11770589,-81.8998621,179746
84039105,USA,Meigs,Ohio,39.09224872,-82.0305041,22907
84039107,USA,Mercer,Ohio,40.54043046,-84.62912742,41172
84039109,USA,Miami,Ohio,40.0543329,-84.22871271,106987
84039111,USA,Monroe,Ohio,39.72984936,-81.08464734,13654
84039113,USA,Montgomery,Ohio,39.75394919,-84.29050975,531687
84039115,USA,Morgan,Ohio,39.62081738,-81.85308173,14508
84039117,USA,Morrow,Ohio,40.5236356,-82.7892599,35328
84039119,USA,Muskingum,Ohio,39.96575964,-81.94363275,86215
84039121,USA,Noble,Ohio,39.76818851,-81.45937183,14424
84039123,USA,Ottawa,Ohio,41.53781826,-83.0940185,40525
84039125,USA,Paulding,Ohio,41.11676341,-84.5801017,18672
84039127,USA,Perry,Ohio,39.73508655,-82.23804971,36134
84039129,USA,Pickaway,Ohio,39.64170392,-83.0243386,58457
84039131,USA,Pike,Ohio,39.07634001,-83.06769584,27772
84039133,USA,Portage,Ohio,41.16793482,-81.19735782,162466
84039135,USA,Preble,Ohio,39.7420247,-84.64787018,40882
84039137,USA,Putnam,Ohio,41.02094889,-84.1336111,33861
84039139,USA,Richland,Ohio,40.77180308,-82.5379961,121154
84039141,USA,Ross,Ohio,39.33705391,-83.06000914,76666
84039143,USA,Sandusky,Ohio,41.35624126,-83.137872,58518
84039145,USA,Scioto,Ohio,38.80270163,-82.98907345,75314
84039147,USA,Seneca,Ohio,41.12351311,-83.12783209,55178
84039149,USA,Shelby,Ohio,40.33163494,-84.20258189,48590
84039151,USA,Stark,Ohio,40.81482476,-81.36437305,370606
84039153,USA,Summit,Ohio,41.12464734,-81.53123079,541013
84039155,USA,Trumbull,Ohio,41.31735028,-80.76109643,197974
84039157,USA,Tuscarawas,Ohio,40.44214695,-81.47226262,91987
84039159,USA,Union,Ohio,40.30016061,-83.37239023,58988
84039161,USA,Van Wert,Ohio,40.8554138,-84.591117,28275
84039163,USA,Vinton,Ohio,39.25208988,-82.4831444,13085
84039165,USA,Warren,Ohio,39.42581994,-84.16557457,234602
84039167,USA,Washington,Ohio,39.45690571,-81.49121382,59911
84039169,USA,Wayne,Ohio,40.82925852,-81.88844833,115710
84039171,USA,Williams,Ohio,41.56052014,-84.58429552,36692
84039173,USA,Wood,Ohio,41.36224827,-83.62285108,130817
84039175,USA,Wyandot,Ohio,40.84339621,-83.30734173,21772
84040001,USA,Adair,Oklahoma,35.88494195,-94.65859267,22194
84040003,USA,Alfalfa,Oklahoma,36.73090616,-98.32408495,5702
84040005,USA,Atoka,Oklahoma,34.37366573,-96.03802487,13758
84040007,USA,Beaver,Oklahoma,36.7496847,-100.4758872,5311
84040009,USA,Beckham,Oklahoma,35.26862449,-99.68128023,21859
84040011,USA,Blaine,Oklahoma,35.87518314,-98.43307003,9429
84040013,USA,Bryan,Oklahoma,33.96472458,-96.25903472,47995
84040015,USA,Caddo,Oklahoma,35.17364557,-98.37534464,28762
84040017,USA,Canadian,Oklahoma,35.5426055,-97.98465569,148306
84040019,USA,Carter,Oklahoma,34.25103751,-97.28552485,48111
84040021,USA,Cherokee,Oklahoma,35.90692775,-94.99980896,48657
84040023,USA,Choctaw,Oklahoma,34.02807439,-95.54771129,14672
84040025,USA,Cimarron,Oklahoma,36.74817177,-102.5173885,2137
84040027,USA,Cleveland,Oklahoma,35.20413532,-97.32519562,284014
84040029,USA,Coal,Oklahoma,34.58840127,-96.29798747,5495
84040031,USA,Comanche,Oklahoma,34.65973764,-98.47195055,120749
84040033,USA,Cotton,Oklahoma,34.28845626,-98.37053567,5666
84040035,USA,Craig,Oklahoma,36.76268118,-95.20916602,14142
84040037,USA,Creek,Oklahoma,35.90230551,-96.37086028,71522
84040039,USA,Custer,Oklahoma,35.63853802,-99.00170785,29003
84040041,USA,Delaware,Oklahoma,36.40823634,-94.80325046,43009
84040043,USA,Dewey,Oklahoma,35.98772922,-99.00730714,4891
84040045,USA,Ellis,Oklahoma,36.2180194,-99.75324573,3859
84040047,USA,Garfield,Oklahoma,36.3791334,-97.78265517,61056
84040049,USA,Garvin,Oklahoma,34.70418038,-97.30811132,27711
84040051,USA,Grady,Oklahoma,35.0167709,-97.88339847,55834
84040053,USA,Grant,Oklahoma,36.796297,-97.78638765,4333
84040055,USA,Greer,Oklahoma,34.93535801,-99.5605612,5712
84040057,USA,Harmon,Oklahoma,34.7440135,-99.84741652,2653
84040059,USA,Harper,Oklahoma,36.78836519,-99.6679804,3688
84040061,USA,Haskell,Oklahoma,35.222576,-95.11513306,12627
84040063,USA,Hughes,Oklahoma,35.04912569,-96.24921145,13279
84040065,USA,Jackson,Oklahoma,34.58781741,-99.41138784,24530
84040067,USA,Jefferson,Oklahoma,34.11130184,-97.83182974,6002
84040069,USA,Johnston,Oklahoma,34.31440473,-96.66011537,11085
84040071,USA,Kay,Oklahoma,36.81799745,-97.14421435,43538
84040073,USA,Kingfisher,Oklahoma,35.94530008,-97.94193268,15765
84040075,USA,Kiowa,Oklahoma,34.91671958,-98.97720696,8708
84040077,USA,Latimer,Oklahoma,34.87844729,-95.25215049,10073
84040079,USA,Le Flore,Oklahoma,34.89851864,-94.70392124,49853
84040081,USA,Lincoln,Oklahoma,35.70270942,-96.8812462,34877
84040083,USA,Logan,Oklahoma,35.91899576,-97.44352845,48011
84040085,USA,Love,Oklahoma,33.95273467,-97.23906784,10253
84040087,USA,McClain,Oklahoma,35.01123903,-97.44572302,40474
84040089,USA,McCurtain,Oklahoma,34.11664328,-94.77222373,32832
84040091,USA,McIntosh,Oklahoma,35.37235506,-95.66599306,19596
84040093,USA,Major,Oklahoma,36.31149996,-98.53467076,7629
84040095,USA,Marshall,Oklahoma,34.02311222,-96.76855464,16931
84040097,USA,Mayes,Oklahoma,36.30179091,-95.23175116,41100
84040099,USA,Murray,Oklahoma,34.48116015,-97.06826283,14073
84040101,USA,Muskogee,Oklahoma,35.61318461,-95.37802952,67997
84040103,USA,Noble,Oklahoma,36.38953329,-97.22928674,11131
84040105,USA,Nowata,Oklahoma,36.79843529,-95.61902331,10076
84040107,USA,Okfuskee,Oklahoma,35.46485198,-96.32639984,11993
84040109,USA,Oklahoma,Oklahoma,35.55140095,-97.40716948,797434
84040111,USA,Okmulgee,Oklahoma,35.64661916,-95.96432828,38465
84040113,USA,Osage,Oklahoma,36.62888819,-96.39635704,46963
84040115,USA,Ottawa,Oklahoma,36.83532655,-94.81011909,31127
84040117,USA,Pawnee,Oklahoma,36.31743373,-96.7033176,16376
84040119,USA,Payne,Oklahoma,36.07695283,-96.97584944,81784
84040121,USA,Pittsburg,Oklahoma,34.92065823,-95.7513432,43654
84040123,USA,Pontotoc,Oklahoma,34.72959848,-96.68337199,38284
84040125,USA,Pottawatomie,Oklahoma,35.20614018,-96.94923008,72592
84040127,USA,Pushmataha,Oklahoma,34.41635232,-95.37603505,11096
84040129,USA,Roger Mills,Oklahoma,35.68711719,-99.69666167,3583
84040131,USA,Rogers,Oklahoma,36.37004357,-95.60406759,92459
84040133,USA,Seminole,Oklahoma,35.16478725,-96.61686741,24258
84040135,USA,Sequoyah,Oklahoma,35.49447108,-94.75463785,41569
84040137,USA,Stephens,Oklahoma,34.48556989,-97.85141892,43143
84040139,USA,Texas,Oklahoma,36.74777635,-101.4889765,19983
84040141,USA,Tillman,Oklahoma,34.37288446,-98.92426619,7250
84040143,USA,Tulsa,Oklahoma,36.11939621,-95.94013939,651552
84040145,USA,Wagoner,Oklahoma,35.96024096,-95.51911308,81289
84040147,USA,Washington,Oklahoma,36.71380786,-95.90514104,51527
84040149,USA,Washita,Oklahoma,35.29071824,-98.99180434,10916
84040151,USA,Woods,Oklahoma,36.76705782,-98.86573064,8793
84040153,USA,Woodward,Oklahoma,36.42316318,-99.26283045,20211
84041001,USA,Baker,Oregon,44.70915557,-117.6749883,16124
84041003,USA,Benton,Oregon,44.49167306,-123.4316987,93053
84041005,USA,Clackamas,Oregon,45.18787398,-122.2179634,418187
84041007,USA,Clatsop,Oregon,45.99712889,-123.660711,40224
84041009,USA,Columbia,Oregon,45.94464254,-123.0890898,52354
84041011,USA,Coos,Oregon,43.17406868,-124.0594514,64487
84041013,USA,Crook,Oregon,44.14230227,-120.356297,24404
84041015,USA,Curry,Oregon,42.45911325,-124.157282,22925
84041017,USA,Deschutes,Oregon,43.91570171,-121.2289121,197692
84041019,USA,Douglas,Oregon,43.27941273,-123.167291,110980
84041021,USA,Gilliam,Oregon,45.37160076,-120.2048869,1912
84041023,USA,Grant,Oregon,44.49024544,-119.0068631,7199
84041025,USA,Harney,Oregon,43.06422669,-118.9666306,7393
84041027,USA,Hood River,Oregon,45.51872811,-121.6552036,23382
84041029,USA,Jackson,Oregon,42.43201126,-122.7289309,220944
84041031,USA,Jefferson,Oregon,44.62806839,-121.17832,24658
84041033,USA,Josephine,Oregon,42.3665549,-123.5561938,87487
84041035,USA,Klamath,Oregon,42.68762984,-121.6496461,68238
84041037,USA,Lake,Oregon,42.79246693,-120.3850163,7869
84041039,USA,Lane,Oregon,43.93727035,-122.847753,382067
84041041,USA,Lincoln,Oregon,44.64252874,-123.869912,49962
84041043,USA,Linn,Oregon,44.48899494,-122.5373154,129749
84041045,USA,Malheur,Oregon,43.1937027,-117.6227395,30571
84041047,USA,Marion,Oregon,44.90287942,-122.5815117,347818
84041049,USA,Morrow,Oregon,45.41846568,-119.584546,11603
84041051,USA,Multnomah,Oregon,45.54747959,-122.4169351,812855
84041053,USA,Polk,Oregon,44.90322804,-123.4128888,86085
84041055,USA,Sherman,Oregon,45.41501554,-120.6827834,1780
84041057,USA,Tillamook,Oregon,45.46248721,-123.712066,27036
84041059,USA,Umatilla,Oregon,45.59073056,-118.7353826,77950
84041061,USA,Union,Oregon,45.30915495,-118.0068979,26835
84041063,USA,Wallowa,Oregon,45.57894064,-117.183538,7208
84041065,USA,Wasco,Oregon,45.16292781,-121.1670954,26682
84041067,USA,Washington,Oregon,45.55972701,-123.0955257,601592
84041069,USA,Wheeler,Oregon,44.72698162,-120.0281427,1332
84041071,USA,Yamhill,Oregon,45.23330449,-123.3086963,107100
84042001,USA,Adams,Pennsylvania,39.87140411,-77.21610347,103009
84042003,USA,Allegheny,Pennsylvania,40.46809875,-79.98167747,1216045
84042005,USA,Armstrong,Pennsylvania,40.81665618,-79.46290811,64735
84042007,USA,Beaver,Pennsylvania,40.6825484,-80.34921611,163929
84042009,USA,Bedford,Pennsylvania,40.00522157,-78.48998442,47888
84042011,USA,Berks,Pennsylvania,40.41570541,-75.92457766,421164
84042013,USA,Blair,Pennsylvania,40.47961444,-78.34917412,121829
84042015,USA,Bradford,Pennsylvania,41.78869215,-76.51570822,60323
84042017,USA,Bucks,Pennsylvania,40.33682119,-75.10836643,628270
84042019,USA,Butler,Pennsylvania,40.91152759,-79.91351055,187853
84042021,USA,Cambria,Pennsylvania,40.49527404,-78.71377428,130192
84042023,USA,Cameron,Pennsylvania,41.43625568,-78.20376845,4447
84042025,USA,Carbon,Pennsylvania,40.91545395,-75.7068525,64182
84042027,USA,Centre,Pennsylvania,40.92058903,-77.82200624,162385
84042029,USA,Chester,Pennsylvania,39.97291773,-75.74768357,524989
84042031,USA,Clarion,Pennsylvania,41.19265812,-79.42413524,38438
84042033,USA,Clearfield,Pennsylvania,41.00110782,-78.47592663,79255
84042035,USA,Clinton,Pennsylvania,41.23255967,-77.63785995,38632
84042037,USA,Columbia,Pennsylvania,41.04821986,-76.40565017,64964
84042039,USA,Crawford,Pennsylvania,41.68447709,-80.10760592,84629
84042041,USA,Cumberland,Pennsylvania,40.1625372,-77.26130755,253370
84042043,USA,Dauphin,Pennsylvania,40.41377078,-76.77993242,278299
84042045,USA,Delaware,Pennsylvania,39.91680171,-75.40243663,566747
84042047,USA,Elk,Pennsylvania,41.42822061,-78.64524744,29910
84042049,USA,Erie,Pennsylvania,41.99253829,-80.03301954,269728
84042051,USA,Fayette,Pennsylvania,39.92041012,-79.64291195,129274
84042053,USA,Forest,Pennsylvania,41.51095103,-79.23229292,7247
84042055,USA,Franklin,Pennsylvania,39.92956518,-77.72157791,155027
84042057,USA,Fulton,Pennsylvania,39.92913544,-78.11163677,14530
84042059,USA,Greene,Pennsylvania,39.85746531,-80.22357106,36233
84042061,USA,Huntingdon,Pennsylvania,40.42162652,-77.97673273,45144
84042063,USA,Indiana,Pennsylvania,40.65241041,-79.08963285,84073
84042065,USA,Jefferson,Pennsylvania,41.12913106,-78.9986361,43425
84042067,USA,Juniata,Pennsylvania,40.53358749,-77.3997513,24763
84042069,USA,Lackawanna,Pennsylvania,41.43564672,-75.60379201,209674
84042071,USA,Lancaster,Pennsylvania,40.03904563,-76.24770128,545724
84042073,USA,Lawrence,Pennsylvania,40.99206278,-80.33393706,85512
84042075,USA,Lebanon,Pennsylvania,40.36680311,-76.45651841,141793
84042077,USA,Lehigh,Pennsylvania,40.6154815,-75.59435245,369318
84042079,USA,Luzerne,Pennsylvania,41.17823008,-75.98447579,317417
84042081,USA,Lycoming,Pennsylvania,41.34310539,-77.06629984,113299
84042083,USA,McKean,Pennsylvania,41.80938602,-78.56478358,40625
84042085,USA,Mercer,Pennsylvania,41.30248872,-80.25816981,109424
84042087,USA,Mifflin,Pennsylvania,40.61116939,-77.61070738,46138
84042089,USA,Monroe,Pennsylvania,41.05934058,-75.34031025,170271
84042091,USA,Montgomery,Pennsylvania,40.21053671,-75.36652296,830915
84042093,USA,Montour,Pennsylvania,41.03023987,-76.66345939,18230
84042095,USA,Northampton,Pennsylvania,40.75182733,-75.30471829,305285
84042097,USA,Northumberland,Pennsylvania,40.84785433,-76.70798222,90843
84042099,USA,Perry,Pennsylvania,40.40206612,-77.26297447,46272
84042101,USA,Philadelphia,Pennsylvania,40.00338507,-75.1379271,1584064
84042103,USA,Pike,Pennsylvania,41.33155042,-75.03208106,55809
84042105,USA,Potter,Pennsylvania,41.74471626,-77.89559864,16526
84042107,USA,Schuylkill,Pennsylvania,40.70497338,-76.2150785,141359
84042109,USA,Snyder,Pennsylvania,40.77129231,-77.06840691,40372
84042111,USA,Somerset,Pennsylvania,39.97172723,-79.02699593,73447
84042113,USA,Sullivan,Pennsylvania,41.44634738,-76.51246591,6066
84042115,USA,Susquehanna,Pennsylvania,41.82147784,-75.80071959,40328
84042117,USA,Tioga,Pennsylvania,41.77255149,-77.25433032,40591
84042119,USA,Union,Pennsylvania,40.96188846,-77.05996014,44923
84042121,USA,Venango,Pennsylvania,41.40323442,-79.75845449,50668
84042123,USA,Warren,Pennsylvania,41.81304978,-79.26969577,39191
84042125,USA,Washington,Pennsylvania,40.19208869,-80.24582867,206865
84042127,USA,Wayne,Pennsylvania,41.64938475,-75.29956506,51361
84042129,USA,Westmoreland,Pennsylvania,40.3137798,-79.46615476,348899
84042131,USA,Wyoming,Pennsylvania,41.51955538,-76.01074915,26794
84042133,USA,York,Pennsylvania,39.9210089,-76.73040131,449058
84044001,USA,Bristol,Rhode Island,41.71018079,-71.28652315,48479
84044003,USA,Kent,Rhode Island,41.67106337,-71.57641596,164292
84044005,USA,Newport,Rhode Island,41.5642026,-71.26569799,82082
84044007,USA,Providence,Rhode Island,41.87064746,-71.57753536,638931
84044009,USA,Washington,Rhode Island,41.45961631,-71.61435303,125577
84045001,USA,Abbeville,South Carolina,34.22333378,-82.46170658,24527
84045003,USA,Aiken,South Carolina,33.54338026,-81.63645384,170872
84045005,USA,Allendale,South Carolina,32.98837386,-81.35321066,8688
84045007,USA,Anderson,South Carolina,34.51828081,-82.63959517,202558
84045009,USA,Bamberg,South Carolina,33.21927586,-81.05659969,14066
84045011,USA,Barnwell,South Carolina,33.26679302,-81.43584352,20866
84045013,USA,Beaufort,South Carolina,32.39226291,-80.72619758,192122
84045015,USA,Berkeley,South Carolina,33.20222596,-79.94654523,227907
84045017,USA,Calhoun,South Carolina,33.66926881,-80.77722168,14553
84045019,USA,Charleston,South Carolina,32.82487866,-79.96512315,411406
84045021,USA,Cherokee,South Carolina,35.05122251,-81.61828622,57300
84045023,USA,Chester,South Carolina,34.69249168,-81.1583216,32244
84045025,USA,Chesterfield,South Carolina,34.64137396,-80.1564014,45650
84045027,USA,Clarendon,South Carolina,33.66610974,-80.21647898,33745
84045029,USA,Colleton,South Carolina,32.87582989,-80.67641292,37677
84045031,USA,Darlington,South Carolina,34.33358335,-79.96027485,66618
84045033,USA,Dillon,South Carolina,34.39007791,-79.37741872,30479
84045035,USA,Dorchester,South Carolina,33.0794369,-80.40502652,162809
84045037,USA,Edgefield,South Carolina,33.77221995,-81.96231108,27260
84045039,USA,Fairfield,South Carolina,34.39287073,-81.1195624,22347
84045041,USA,Florence,South Carolina,34.02361754,-79.70189312,138293
84045043,USA,Georgetown,South Carolina,33.43443342,-79.33202141,62680
84045045,USA,Greenville,South Carolina,34.89502264,-82.37295012,523542
84045047,USA,Greenwood,South Carolina,34.15272415,-82.12715789,70811
84045049,USA,Hampton,South Carolina,32.77419582,-81.13845571,19222
84045051,USA,Horry,South Carolina,33.9212828,-78.99555293,354081
84045053,USA,Jasper,South Carolina,32.43171982,-81.02487495,30073
84045055,USA,Kershaw,South Carolina,34.33988254,-80.58763164,66551
84045057,USA,Lancaster,South Carolina,34.68270843,-80.70513032,98012
84045059,USA,Laurens,South Carolina,34.48244419,-82.00490796,67493
84045061,USA,Lee,South Carolina,34.16393091,-80.25690731,16828
84045063,USA,Lexington,South Carolina,33.89665987,-81.27146426,298750
84045065,USA,McCormick,South Carolina,33.90161443,-82.30794338,9463
84045067,USA,Marion,South Carolina,34.07859748,-79.36400756,30657
84045069,USA,Marlboro,South Carolina,34.59905577,-79.67561152,26118
84045071,USA,Newberry,South Carolina,34.28629098,-81.59935761,38440
84045073,USA,Oconee,South Carolina,34.75225169,-83.06742317,79546
84045075,USA,Orangeburg,South Carolina,33.4391073,-80.79886287,86175
84045077,USA,Pickens,South Carolina,34.88807695,-82.72791551,126884
84045079,USA,Richland,South Carolina,34.01791263,-80.90267209,415759
84045081,USA,Saluda,South Carolina,34.00795823,-81.72713237,20473
84045083,USA,Spartanburg,South Carolina,34.92960077,-81.99225984,319785
84045085,USA,Sumter,South Carolina,33.91826534,-80.37942316,106721
84045087,USA,Union,South Carolina,34.68835752,-81.61730349,27316
84045089,USA,Williamsburg,South Carolina,33.62190129,-79.72767442,30368
84045091,USA,York,South Carolina,34.97281497,-81.18085944,280979
84046003,USA,Aurora,South Dakota,43.71757685,-98.56050467,2751
84046005,USA,Beadle,South Dakota,44.41464384,-98.27858469,18453
84046007,USA,Bennett,South Dakota,43.19486375,-101.6665572,3365
84046009,USA,Bon Homme,South Dakota,42.98914167,-97.88592746,6901
84046011,USA,Brookings,South Dakota,44.36974375,-96.79079945,35077
84046013,USA,Brown,South Dakota,45.58994323,-98.35165355,38839
84046015,USA,Brule,South Dakota,43.71756379,-99.08118954,5297
84046017,USA,Buffalo,South Dakota,44.07657829,-99.20814467,1962
84046019,USA,Butte,South Dakota,44.90608745,-103.5079318,10429
84046021,USA,Campbell,South Dakota,45.77074915,-100.0510181,1376
84046023,USA,Charles Mix,South Dakota,43.20660134,-98.58856175,9292
84046025,USA,Clark,South Dakota,44.85834507,-97.72925109,3736
84046027,USA,Clay,South Dakota,42.91296147,-96.97656917,14070
84046029,USA,Codington,South Dakota,44.97788119,-97.18827677,28009
84046031,USA,Corson,South Dakota,45.70889983,-101.1970473,4086
84046033,USA,Custer,South Dakota,43.67741105,-103.4534521,8972
84046035,USA,Davison,South Dakota,43.67490933,-98.14458906,19775
84046037,USA,Day,South Dakota,45.367281,-97.60737498,5424
84046039,USA,Deuel,South Dakota,44.75994309,-96.66943645,4351
84046041,USA,Dewey,South Dakota,45.15639647,-100.8709139,5892
84046043,USA,Douglas,South Dakota,43.38520741,-98.36978007,2921
84046045,USA,Edmunds,South Dakota,45.41846445,-99.21545423,3829
84046047,USA,Fall River,South Dakota,43.23929297,-103.5275691,6713
84046049,USA,Faulk,South Dakota,45.07082625,-99.14535601,2299
84046051,USA,Grant,South Dakota,45.1723937,-96.77002276,7052
84046053,USA,Gregory,South Dakota,43.19419064,-99.18883902,4185
84046055,USA,Haakon,South Dakota,44.29299053,-101.539099,1899
84046057,USA,Hamlin,South Dakota,44.67385954,-97.18829593,6164
84046059,USA,Hand,South Dakota,44.54708407,-99.00386459,3191
84046061,USA,Hanson,South Dakota,43.6746384,-97.78715148,3453
84046063,USA,Harding,South Dakota,45.58015551,-103.4958629,1298
84046065,USA,Hughes,South Dakota,44.39091534,-99.99661148,17526
84046067,USA,Hutchinson,South Dakota,43.33449012,-97.75536441,7291
84046069,USA,Hyde,South Dakota,44.54747703,-99.48572582,1301
84046071,USA,Jackson,South Dakota,43.69318385,-101.6255063,3344
84046073,USA,Jerauld,South Dakota,44.06637798,-98.62965972,2013
84046075,USA,Jones,South Dakota,43.96278565,-100.6940008,903
84046077,USA,Kingsbury,South Dakota,44.36956169,-97.4913945,4939
84046079,USA,Lake,South Dakota,44.02193107,-97.12926365,12797
84046081,USA,Lawrence,South Dakota,44.35919441,-103.7929428,25844
84046083,USA,Lincoln,South Dakota,43.27841182,-96.7203905,61128
84046085,USA,Lyman,South Dakota,43.89522709,-99.85201878,3781
84046087,USA,McCook,South Dakota,43.6742571,-97.36863144,5586
84046089,USA,McPherson,South Dakota,45.76626028,-99.22118798,2379
84046091,USA,Marshall,South Dakota,45.75870838,-97.59855639,4935
84046093,USA,Meade,South Dakota,44.56676791,-102.7162741,28332
84046095,USA,Mellette,South Dakota,43.58078848,-100.7563186,2061
84046097,USA,Miner,South Dakota,44.02197882,-97.60992207,2216
84046099,USA,Minnehaha,South Dakota,43.67441641,-96.7910885,193134
84046101,USA,Moody,South Dakota,44.02266214,-96.67081159,6576
84046102,USA,Oglala Lakota,South Dakota,43.33749164,-102.5555498,14177
84046103,USA,Pennington,South Dakota,44.0025835,-102.8240777,113775
84046105,USA,Perkins,South Dakota,45.49049506,-102.4755586,2865
84046107,USA,Potter,South Dakota,45.06583079,-99.95498503,2153
84046109,USA,Roberts,South Dakota,45.62975048,-96.94672673,10394
84046111,USA,Sanborn,South Dakota,44.02351092,-98.0909816,2344
84046115,USA,Spink,South Dakota,44.93837606,-98.34626602,6376
84046117,USA,Stanley,South Dakota,44.41381872,-100.7349153,3098
84046119,USA,Sully,South Dakota,44.71571812,-100.1278092,1391
84046121,USA,Todd,South Dakota,43.19338568,-100.7195503,10177
84046123,USA,Tripp,South Dakota,43.34459388,-99.8854891,5441
84046125,USA,Turner,South Dakota,43.3109081,-97.14865776,8384
84046127,USA,Union,South Dakota,42.83112163,-96.6557828,15932
84046129,USA,Walworth,South Dakota,45.43019636,-100.0307514,5435
84046135,USA,Yankton,South Dakota,43.00924485,-97.39467635,22814
84046137,USA,Ziebach,South Dakota,44.97881876,-101.6654622,2756
84047001,USA,Anderson,Tennessee,36.12684348,-84.19965764,76978
84047003,USA,Bedford,Tennessee,35.51123746,-86.45549096,49713
84047005,USA,Benton,Tennessee,36.07110411,-88.06849355,16160
84047007,USA,Bledsoe,Tennessee,35.59942968,-85.20611967,15064
84047009,USA,Blount,Tennessee,35.68938198,-83.92847788,133088
84047011,USA,Bradley,Tennessee,35.15739424,-84.857186,108110
84047013,USA,Campbell,Tennessee,36.40355516,-84.1510856,39842
84047015,USA,Cannon,Tennessee,35.80990797,-86.05738983,14678
84047017,USA,Carroll,Tennessee,35.97366108,-88.45189331,27767
84047019,USA,Carter,Tennessee,36.28969086,-82.12588974,56391
84047021,USA,Cheatham,Tennessee,36.26136216,-87.08903581,40667
84047023,USA,Chester,Tennessee,35.42527478,-88.6095842,17297
84047025,USA,Claiborne,Tennessee,36.48319149,-83.65947309,31959
84047027,USA,Clay,Tennessee,36.55151008,-85.53930419,7615
84047029,USA,Cocke,Tennessee,35.9278914,-83.11828725,36004
84047031,USA,Coffee,Tennessee,35.49090731,-86.07311784,56520
84047033,USA,Crockett,Tennessee,35.81830662,-89.14916269,14230
84047035,USA,Cumberland,Tennessee,35.95271721,-84.99840585,60520
84047037,USA,Davidson,Tennessee,36.17007426,-86.78646056,694144
84047039,USA,Decatur,Tennessee,35.60048904,-88.11043779,11663
84047041,USA,DeKalb,Tennessee,35.97616272,-85.83689361,20490
84047043,USA,Dickson,Tennessee,36.14669837,-87.35891709,53948
84047045,USA,Dyer,Tennessee,36.05931946,-89.41542855,37159
84047047,USA,Fayette,Tennessee,35.19615831,-89.41399032,41133
84047049,USA,Fentress,Tennessee,36.38128818,-84.92870012,18523
84047051,USA,Franklin,Tennessee,35.15634626,-86.09201039,42208
84047053,USA,Gibson,Tennessee,35.99438059,-88.93358327,49133
84047055,USA,Giles,Tennessee,35.20222469,-87.03992678,29464
84047057,USA,Grainger,Tennessee,36.27469206,-83.51254721,23320
84047059,USA,Greene,Tennessee,36.17470125,-82.84691273,69069
84047061,USA,Grundy,Tennessee,35.38433717,-85.72142731,13427
