timeid,Date,Confirmed,Recovered,Deaths,Increase rate
21f48000-3caa-11ea-b984-e433760b74c1,2020-01-22,557,30,17,
4c5e4000-3d73-11ea-b1cb-85ed6b146165,2020-01-23,657,32,18,17.953321364452425
76c80000-3e3c-11ea-b6be-6875b67b629d,2020-01-24,944,39,26,43.68340943683409
a131c000-3f05-11ea-88cb-df8be09e8e7a,2020-01-25,1437,42,42,52.22457627118644
cb9b8000-3fce-11ea-94c2-4a4cede606a3,2020-01-26,2120,56,56,47.529575504523315
f6054000-4097-11ea-bf1e-7b82cc0781ad,2020-01-27,2929,65,82,38.160377358490564
206f0000-4161-11ea-8813-12f7e3519ec1,2020-01-28,5580,108,131,90.5087060430181
4ad8c000-422a-11ea-b5b4-f2cd626bee0a,2020-01-29,6169,127,133,10.555555555555555
75428000-42f3-11ea-bc46-d0949a0462d4,2020-01-30,8237,145,171,33.52245096449992
9fac4000-43bc-11ea-83b4-b369b5dfebbc,2020-01-31,9927,225,213,20.51717858443608
ca160000-4485-11ea-b12b-c28592c407cb,2020-02-01,12038,287,259,21.2652362244384
f47fc000-454e-11ea-b3cc-b2f17f46acf2,2020-02-02,16787,476,362,39.45007476324971
1ee98000-4618-11ea-9e4e-ebd1f947a84d,2020-02-03,19887,627,426,18.466670637993683
49534000-46e1-11ea-adbb-07b5f1785483,2020-02-04,23899,857,492,20.173983003972445
73bd0000-47aa-11ea-9996-ccc9fb1971ae,2020-02-05,27644,1130,564,15.670111720155655
9e26c000-4873-11ea-91d4-562b52175115,2020-02-06,30806,1493,634,11.438286789176674
c8908000-493c-11ea-b16c-f9833bc8e492,2020-02-07,34400,2016,719,11.666558462637148
f2fa4000-4a05-11ea-976c-25219703c568,2020-02-08,37131,2617,806,7.938953488372093
1d640000-4acf-11ea-bbc7-b831efc330a3,2020-02-09,40162,3247,906,8.162990493118958
47cdc000-4b98-11ea-b986-1d4a75e66d22,2020-02-10,42771,3949,1013,6.496190428763509
72378000-4c61-11ea-8722-d60d47ce828d,2020-02-11,44814,4684,1113,4.77660096794557
9ca14000-4d2a-11ea-95de-2c91a85b6566,2020-02-12,45232,5151,1118,0.9327442317133039
c70b0000-4df3-11ea-9e19-60d3d9e6fd83,2020-02-13,60384,6294,1371,33.49840820657941
f174c000-4ebc-11ea-8b82-73b1da9da994,2020-02-14,66912,8061,1523,10.81081081081081
1bde8000-4f86-11ea-a36b-45bf459ccca8,2020-02-15,69055,9397,1666,3.202714012434242
46484000-504f-11ea-9523-1fd71180250f,2020-02-16,71238,10867,1770,3.1612482803562383
70b20000-5118-11ea-91d5-5e6809960c00,2020-02-17,73273,12587,1868,2.856621466071479
9b1bc000-51e1-11ea-8c11-b63c22ef7b29,2020-02-18,75155,14352,2008,2.568476792270004
c5858000-52aa-11ea-9098-1c739d706826,2020-02-19,75655,16123,2123,0.6652917304237909
efef4000-5373-11ea-8492-ab68bf3cd3ba,2020-02-20,76216,18181,2248,0.7415240235278567
1a590000-543d-11ea-a88e-85f01df195df,2020-02-21,76846,18894,2252,0.8265980896399705
44c2c000-5506-11ea-b212-62637a4161d5,2020-02-22,78608,22892,2459,2.292897483278245
6f2c8000-55cf-11ea-803f-6056a7ae3224,2020-02-23,78990,23397,2470,0.4859556279259108
99964000-5698-11ea-9a6f-79b5c3fdb0af,2020-02-24,79558,25229,2630,0.7190783643499177
c4000000-5761-11ea-ab3a-54f056770c7e,2020-02-25,80412,27907,2710,1.0734307046431535
ee69c000-582a-11ea-a408-38f47a65076d,2020-02-26,81385,30388,2771,1.2100184052131524
18d38000-58f4-11ea-87e7-7585651d4741,2020-02-27,82730,33282,2814,1.6526386926337777
433d4000-59bd-11ea-bdff-d6f83ee19398,2020-02-28,84154,36714,2873,1.7212619364196786
6da70000-5a86-11ea-a3dd-38d53b10c5cd,2020-02-29,86030,39785,2943,2.2292463816336716
9810c000-5b4f-11ea-b27d-2a29d2628ca8,2020-03-01,88410,42721,2997,2.7664768104149715
c27a8000-5c18-11ea-8dd0-6841f0291968,2020-03-02,90393,45605,3086,2.2429589412962336
ece44000-5ce1-11ea-9e80-8788617fd06d,2020-03-03,93004,48227,3160,2.8884980031639618
174e0000-5dab-11ea-89cc-800876e43a46,2020-03-04,95329,51170,3255,2.499892477742893
41b7c000-5e74-11ea-b1f8-09f79cbfd5c4,2020-03-05,98046,53796,3348,2.850129551343243
6c218000-5f3d-11ea-989c-c354fa6a5305,2020-03-06,101976,55864,3461,4.008322624074414
968b4000-6006-11ea-b7a1-31438d53b6e3,2020-03-07,106122,58358,3566,4.065662508825605
c0f50000-60cf-11ea-8715-cea131733580,2020-03-08,109972,60695,3807,3.6278999641921565
eb5ec000-6198-11ea-a58f-8b6df37b7313,2020-03-09,114299,62495,3997,3.9346379078310845
15c88000-6262-11ea-881b-0a79fdc2ac75,2020-03-10,119108,64402,4273,4.207385891390126
40324000-632b-11ea-a5fc-d6c2916e219c,2020-03-11,126628,66999,4618,6.313597743224636
6a9c0000-63f4-11ea-a730-3ae0d9519fe3,2020-03-12,133383,68328,4930,5.334523170230913
9505c000-64bd-11ea-b37a-7facb2ce34b5,2020-03-13,146673,70255,5420,9.963788488787927
bf6f8000-6586-11ea-a1dd-b114bd3c3a77,2020-03-14,157617,72622,5843,7.461495980855372
e9d94000-664f-11ea-ad53-33150c702b97,2020-03-15,168876,76031,6496,7.143265003140524
14430000-6719-11ea-80b4-d62f0975138b,2020-03-16,183394,78086,7178,8.59684028517966
3eacc000-67e2-11ea-aca5-ad026f6e7655,2020-03-17,198691,80830,7989,8.341058049881674
69168000-68ab-11ea-a630-b36cd37f5862,2020-03-18,216348,83317,8907,8.886663210714124
93804000-6974-11ea-92ad-81521b6c25ae,2020-03-19,243464,84958,10017,12.533510825152069
bdea0000-6a3d-11ea-a6e1-f9383ab07e03,2020-03-20,273008,87403,11504,12.134853612854467
e853c000-6b06-11ea-bde7-5d71a80c9267,2020-03-21,305423,91650,13233,11.873278438727072
12bd8000-6bd0-11ea-b8ed-2d34d2def4f8,2020-03-22,339895,97867,14919,11.28664180497212
3d274000-6c99-11ea-9668-2be3e34769da,2020-03-23,382799,98355,16886,12.622721722885007
67910000-6d62-11ea-81ef-ce7fa6dcdde3,2020-03-24,424883,107974,19201,10.993759126852472
91fac000-6e2b-11ea-aa4c-1496d68951f9,2020-03-25,475998,113753,22022,12.03037071382004
bc648000-6ef4-11ea-a3a2-b467a0c3b55a,2020-03-26,537412,122125,25058,12.902155051071643
e6ce4000-6fbd-11ea-b739-365979205163,2020-03-27,601349,130910,28538,11.89720363519981
11380000-7087-11ea-878c-ca3e66a368e6,2020-03-28,670495,139421,32374,11.498480915408523
3ba1c000-7150-11ea-8afc-ccc71886b53e,2020-03-29,726726,148877,35838,8.386490577856657
660b8000-7219-11ea-9436-752ed87d0487,2020-03-30,791975,164213,39895,8.978487077660631
90754000-72e2-11ea-8d30-37b12d5b49d8,2020-03-31,870403,177803,44661,9.902837842103601
badf0000-73ab-11ea-9785-3441fbd74a2b,2020-04-01,951968,193075,50714,9.37094656153529
e548c000-7474-11ea-81de-9e82a1bf17d1,2020-04-02,1034275,210218,56593,8.645983898618441
0fb28000-753e-11ea-a356-3f8118cd280b,2020-04-03,1118277,225640,62818,8.12182446641367
3a1c4000-7607-11ea-92f6-937b3c9ae42c,2020-04-04,1178363,246052,68781,5.373087347768039
64860000-76d0-11ea-8772-aca6f9360201,2020-04-05,1250388,259888,74091,6.112293070980674
8eefc000-7799-11ea-96ac-02c1c7b0efc3,2020-04-06,1324899,276597,79957,5.959030316989606
b9598000-7862-11ea-8444-024fe7e3db9a,2020-04-07,1393878,299859,88306,5.20635912624283
e3c34000-792b-11ea-a517-515583c70c25,2020-04-08,1475875,328741,95132,5.882652570741485
0e2d0000-79f5-11ea-abed-4fc059856576,2020-04-09,1562641,353995,103003,5.878953163377657
3896c000-7abe-11ea-a073-b298f4144a24,2020-04-10,1649186,375733,110565,5.538380216569257
63008000-7b87-11ea-839e-c402d8891b77,2020-04-11,1724605,401983,117084,4.5731045497597
8d6a4000-7c50-11ea-a0ac-cc66389be25a,2020-04-12,1843412,421366,122922,6.888939786211916
b7d40000-7d19-11ea-aaba-3062f9318402,2020-04-13,1915034,448623,128975,3.8852953110861814
e23dc000-7de2-11ea-a9ac-b56fb50f0e62,2020-04-14,1999558,473697,136189,4.413707537307432
0ca78000-7eac-11ea-a6d8-6d4a246a2fe3,2020-04-15,2077371,510236,144551,3.891510023715241
37114000-7f75-11ea-ba6c-7b92fa30644b,2020-04-16,2171785,541119,152026,4.5448790803376005
617b0000-803e-11ea-ac13-630b6041cbd5,2020-04-17,2259607,567303,160597,4.043770446890461
8be4c000-8107-11ea-b42e-8a81c031a5c5,2020-04-18,2337796,591169,166983,3.460291988828146
b64e8000-81d0-11ea-a154-757f856f2b3e,2020-04-19,2414457,622952,172419,3.279199724869065
e0b84000-8299-11ea-8583-3645872227db,2020-04-20,2490365,645130,178322,3.143895294055765
0b220000-8363-11ea-bbc8-c7ce5e975e93,2020-04-21,2566638,679932,185709,3.062723737283491
358bc000-842c-11ea-940d-e7f9d8ff5e6d,2020-04-22,2648575,710017,192772,3.1923863045743106
5ff58000-84f5-11ea-b7db-106b78df0665,2020-04-23,2731191,738747,199676,3.1192622447920106
8a5f4000-85be-11ea-a342-a66cd140726b,2020-04-24,2815227,788776,206617,3.0768994186052896
b4c90000-8687-11ea-93ad-aac0677789f6,2020-04-25,2898734,816531,212567,2.9662616904427246
df32c000-8750-11ea-8d0c-aaa55236dd56,2020-04-26,2969606,845343,216860,2.4449294071135883
099c8000-881a-11ea-b2d7-2c04d4cedbfa,2020-04-27,3040528,873227,221730,2.388262954748879
34064000-88e3-11ea-9502-e84023e4c0cd,2020-04-28,3116384,906439,228524,2.4948298453426507
5e700000-89ac-11ea-b053-b52cbb32b24a,2020-04-29,3193728,948516,235484,2.481850760368427
88d9c000-8a75-11ea-b367-d7cfcb188490,2020-04-30,3277569,1013632,241546,2.6251765961284117
b3438000-8b3e-11ea-9781-7cbf303b4425,2020-05-01,3366610,1051789,247086,2.7166781233286015
ddad4000-8c07-11ea-8c16-f6d2036485af,2020-05-02,3444964,1092440,252954,2.327385708472321
08170000-8cd1-11ea-b2c5-6c7beb065823,2020-05-03,3519125,1124973,256815,2.152736574315435
3280c000-8d9a-11ea-8d0e-4e455a13ea28,2020-05-04,3596510,1159059,261181,2.198984122473626
5cea8000-8e63-11ea-8b26-88f6c4135ee6,2020-05-05,3676149,1195532,267419,2.2143411251463223
87544000-8f2c-11ea-9076-4b7fc88e17b3,2020-05-06,3766683,1241651,274166,2.462740220812595
b1be0000-8ff5-11ea-8242-257d106401c8,2020-05-07,3855364,1281176,279841,2.3543526227187157
dc27c000-90be-11ea-95ed-0ab335f9be8d,2020-05-08,3945797,1317589,285765,2.3456410341539735
06918000-9188-11ea-8335-7a9b03d9d18a,2020-05-09,4030371,1371030,290382,2.143394604436062
30fb4000-9251-11ea-80bd-13f8d229a936,2020-05-10,4105624,1404839,294434,1.8671482104252932
5b650000-931a-11ea-8d01-e470ea3c6afc,2020-05-11,4181600,1451724,298258,1.8505347786353548
85cec000-93e3-11ea-8fb6-701e043ec7d8,2020-05-12,4266957,1488766,304137,2.0412521522862064
b0388000-94ac-11ea-a359-39d9d3ba2c4c,2020-05-13,4351290,1544638,309590,1.9764201982818201
daa24000-9575-11ea-8d33-57d449a71617,2020-05-14,4446959,1584349,315235,2.198635347218871
050c0000-963f-11ea-937a-eee21beb0873,2020-05-15,4543310,1632452,320957,2.1666716513464594
2f75c000-9708-11ea-b889-9e4c9145b572,2020-05-16,4637421,1688863,325507,2.0714192956236754
59df8000-97d1-11ea-9460-eeb9075f70a8,2020-05-17,4715829,1729871,329094,1.6907673467645057
84494000-989a-11ea-965f-c0361b04b234,2020-05-18,4804897,1782787,333226,1.8887029194654854
aeb30000-9963-11ea-a2b9-4d0106d3316d,2020-05-19,4900710,1834839,338357,1.9940698000394181
d91cc000-9a2c-11ea-b7bf-7fcce14b5958,2020-05-20,5006099,1893809,343748,2.1504843175784734
03868000-9af6-11ea-8889-bad88e141a21,2020-05-21,5111870,1945029,348701,2.112842754408173
2df04000-9bbf-11ea-b98c-e89fdb6f1f23,2020-05-22,5219114,2053576,354391,2.097940675330163
585a0000-9c88-11ea-b9bf-2258089f842d,2020-05-23,5323547,2108410,358772,2.000971812457057
82c3c000-9d51-11ea-b9f5-be61d3efb4ca,2020-05-24,5416801,2163937,362256,1.7517268092119782
ad2d8000-9e1a-11ea-8c86-4b5c30b48466,2020-05-25,5504948,2227666,363762,1.6272888740051554
d7974000-9ee3-11ea-be98-d15db400e598,2020-05-26,5597804,2282818,368384,1.6867734263793228
02010000-9fad-11ea-a241-2e1d0ed8897a,2020-05-27,5700330,2346145,373744,1.8315396537642261
2c6ac000-a076-11ea-a719-27dd0c10ea8b,2020-05-28,5819995,2413008,378794,2.0992644285506277
56d48000-a13f-11ea-b0a8-4de79559fb4d,2020-05-29,5941625,2490273,383955,2.0898643383714246
813e4000-a208-11ea-bf97-a476dc301dd5,2020-05-30,6077041,2560723,388246,2.2791071466139314
aba80000-a2d1-11ea-b7d2-ef28bcf08cea,2020-05-31,6180061,2637107,391387,1.6952329266825747
d611c000-a39a-11ea-9d46-e1cb70fcacc3,2020-06-01,6280296,2692032,395023,1.6219095572034
007b8000-a464-11ea-8dce-535c701f0a5a,2020-06-02,6403453,2796144,400307,1.9610062965185078
2ae54000-a52d-11ea-9822-0497e417fdf2,2020-06-03,6514705,2875235,405976,1.7373751318234085
554f0000-a5f6-11ea-9d83-18f97d24e762,2020-06-04,6652817,2945305,411408,2.1200038988718597
7fb8c000-a6bf-11ea-85db-72de7d97d675,2020-06-05,6786463,3014470,416538,2.0088633130897784
aa228000-a788-11ea-94fb-7eb9aa5dcbc6,2020-06-06,6915945,3086674,420638,1.907945272817372
d48c4000-a851-11ea-8310-793a8bbb2b3c,2020-06-07,7026914,3141783,423764,1.6045384976311985
fef60000-a91a-11ea-898c-ec668d07a4d4,2020-06-08,7129985,3293394,428095,1.4668032083500666
295fc000-a9e4-11ea-a74d-6a290800c0f5,2020-06-09,7256297,3375664,433202,1.7715605292297247
53c98000-aaad-11ea-b5c9-05330803f164,2020-06-10,7393421,3454835,438638,1.8897241940345053
7e334000-ab76-11ea-bc88-cf768babe4e6,2020-06-11,7529261,3540714,443725,1.8373091428176482
a89d0000-ac3f-11ea-9065-44ed587ba3d5,2020-06-12,7656733,3620434,448457,1.6930214001081911
d306c000-ad08-11ea-aef2-afea15e3972e,2020-06-13,7790659,3706326,452864,1.7491272060812362
fd708000-add1-11ea-893f-eba80f9fa34b,2020-06-14,7922545,3777145,456522,1.6928734783540134
27da4000-ae9b-11ea-bbac-b6647bb21f15,2020-06-15,8047366,3857420,460508,1.5755164533618933
52440000-af64-11ea-ac33-8f1a1cf08cfb,2020-06-16,8191583,3955283,467638,1.7921019126009679
7cadc000-b02d-11ea-b0b1-bf31d738ffd8,2020-06-17,8334714,4074114,473117,1.7472935328861345
a7178000-b0f6-11ea-a35d-2dc0c3bb7c6a,2020-06-18,8477437,4155277,478443,1.712392290845253
d1814000-b1bf-11ea-bec3-e89f94167665,2020-06-19,8658514,4250267,484794,2.1359875632222334
fbeb0000-b288-11ea-b7f6-601cf1865a1b,2020-06-20,8844374,4366121,489232,2.1465577118660315
2654c000-b352-11ea-a3f7-d75dfea056a5,2020-06-21,8937379,4434807,493820,1.0515724459413407
50be8000-b41b-11ea-bfa0-44f941dee18e,2020-06-22,9079532,4526440,497614,1.5905446104501106
7b284000-b4e4-11ea-8032-f87e43570ba2,2020-06-23,9247902,4630495,503191,1.8543907329144276
a5920000-b5ad-11ea-a97d-ee20d90fbd8c,2020-06-24,9419320,4746246,508663,1.8535879813605292
cffbc000-b676-11ea-908b-514be5411012,2020-06-25,9598762,4839130,513746,1.9050419775525198
fa658000-b73f-11ea-9e66-9f97835758bc,2020-06-26,9791221,4945110,518822,2.005039816593015
24cf4000-b809-11ea-9f61-ee4a58cb82a2,2020-06-27,9967566,5051396,523516,1.8010521874646686
4f390000-b8d2-11ea-8e1d-b657be819961,2020-06-28,10136032,5140599,527091,1.6901418059333644
79a2c000-b99b-11ea-a52a-d3436780c779,2020-06-29,10288517,5235170,531108,1.5043855425870793
a40c8000-ba64-11ea-ac6c-16eba9cc90b1,2020-06-30,10472385,5352510,536343,1.7871185905607194
ce764000-bb2d-11ea-8994-4fc4f771fddf,2020-07-01,10687359,5468424,541720,2.052770214234866
f8e00000-bbf6-11ea-aecc-0acbb659ac48,2020-07-02,10891991,5753358,547195,1.9147106408608525
2349c000-bcc0-11ea-ad81-061622840dd1,2020-07-03,11094487,5863246,552434,1.8591275001971632
4db38000-bd89-11ea-a2e4-1d9ffb6cb4d9,2020-07-04,11284154,6059006,557196,1.7095607935725194
781d4000-be52-11ea-8f38-e2bb587ba75b,2020-07-05,11470135,6178369,560995,1.6481607748352247
a2870000-bf1b-11ea-8309-d19f49715738,2020-07-06,11637923,6302068,565214,1.462824979828049
ccf0c000-bfe4-11ea-96d1-47619fb42a7c,2020-07-07,11847615,6447101,571595,1.801799169834686
f75a8000-c0ad-11ea-a7b9-702abd81ff93,2020-07-08,12062729,6605157,577225,1.8156734498884375
21c44000-c177-11ea-84a4-f003370b7e5a,2020-07-09,12286931,6739775,583029,1.8586341448937467
4c2e0000-c240-11ea-aacf-2a4cfaa94099,2020-07-10,12520121,6879221,588771,1.8978701841818757
7697c000-c309-11ea-81e5-8b8cbc986b8b,2020-07-11,12732941,7004913,593874,1.6998238275812192
a1018000-c3d2-11ea-8a42-3770e56a6149,2020-07-12,12925796,7116749,598161,1.5146147304067457
cb6b4000-c49b-11ea-9f39-d54d39beb509,2020-07-13,13119978,7257072,602539,1.5022827220853554
f5d50000-c564-11ea-afbf-ae248286465b,2020-07-14,13341228,7399324,608526,1.6863595350540983
203ec000-c62e-11ea-8e4f-7e4e96621db4,2020-07-15,13570476,7559130,614423,1.7183425693646792
4aa88000-c6f7-11ea-901a-78683f7793b7,2020-07-16,13815424,7711615,620588,1.805006692469741
75124000-c7c0-11ea-9ead-46a8612a1afd,2020-07-17,14052932,7895036,627582,1.7191510010840059
9f7c0000-c889-11ea-8681-db3cb321c2d8,2020-07-18,14288256,8045823,634080,1.6745544630828642
c9e5c000-c952-11ea-9f38-6cd9b01bcc70,2020-07-19,14500046,8133881,638971,1.4822662751843192
f44f8000-ca1b-11ea-bb19-6015984ae117,2020-07-20,14708011,8293009,642893,1.434236829317645
1eb94000-cae5-11ea-bb25-bffcac9735d9,2020-07-21,14951217,8467705,649249,1.6535614502871938
49230000-cbae-11ea-9f9f-4fba2dddf272,2020-07-22,15226372,8647437,656622,1.8403518589824495
738cc000-cc77-11ea-b5e2-60b14c081487,2020-07-23,15506179,8823667,663262,1.8376472084091995
9df68000-cd40-11ea-ac58-75194d40c035,2020-07-24,15789858,9051967,669717,1.8294577922775173
c8604000-ce09-11ea-9259-2202746f55a4,2020-07-25,16039878,9271779,675792,1.5834214595216753
f2ca0000-ced2-11ea-9c1d-1db618eada50,2020-07-26,16251880,9415080,680145,1.3217182823959135
1d33c000-cf9c-11ea-ac5d-75d9b7db18d9,2020-07-27,16485974,9586463,685422,1.440411816971329
479d8000-d065-11ea-8071-9d62faafaa45,2020-07-28,16750382,9756921,692366,1.6038360851472895
72074000-d12e-11ea-8fa0-3f4a032e2366,2020-07-29,17020687,9959507,699019,1.6137243914795496
9c710000-d1f7-11ea-bd94-dfd79607ed03,2020-07-30,17302404,10173026,705765,1.6551447071437246
c6dac000-d2c0-11ea-b7d9-20bf0b2dbaa2,2020-07-31,17590145,10372632,712354,1.663011683231995
f1448000-d389-11ea-9898-ce1cd16ad89e,2020-08-01,17836466,10553543,718356,1.400335244536074
1bae4000-d453-11ea-9e59-59c886ba4cd3,2020-08-02,18067265,10692267,723008,1.2939726961607754
46180000-d51c-11ea-9687-69c558bac4c6,2020-08-03,18273134,10914712,727807,1.1394585732815674
7081c000-d5e5-11ea-aca2-fd3463b29ae1,2020-08-04,18538734,11138369,734978,1.4534999852789345
9aeb8000-d6ae-11ea-86ec-d60e76cce222,2020-08-05,18813900,11360064,742360,1.4842761107635505
c5554000-d777-11ea-a6cf-d73addb19bad,2020-08-06,19100788,11548871,749183,1.5248725676228747
efbf0000-d840-11ea-8787-1bafec26d533,2020-08-07,19383355,11740917,755920,1.4793473442038099
1a28c000-d90a-11ea-8d6c-1d23b792445c,2020-08-08,19648713,11941161,761937,1.3689993295794254
44928000-d9d3-11ea-b8e0-31ca6783f231,2020-08-09,19881837,12119939,767106,1.1864593879507528
6efc4000-da9c-11ea-993a-a8c9a2555ff7,2020-08-10,20114995,12284150,772469,1.1727185973811172
99660000-db65-11ea-94fb-7b946c4a0551,2020-08-11,20380911,12589218,779101,1.3219789515234779
c3cfc000-dc2e-11ea-ac8a-b9e8493fbec4,2020-08-12,20655885,12829863,786048,1.3491742346551634
ee398000-dcf7-11ea-9099-c40411b250ad,2020-08-13,20946163,12993779,792840,1.4053041058274676
18a34000-ddc1-11ea-b63c-069c45377cbc,2020-08-14,21253368,13277021,799421,1.4666409308473345
430d0000-de8a-11ea-91ec-a181442b0317,2020-08-15,21502515,13445625,805439,1.1722706725823409
6d76c000-df53-11ea-988d-64273aa31b24,2020-08-16,21712481,13678579,810225,0.9764718220170989
97e08000-e01c-11ea-9f36-9ab4d36a5704,2020-08-17,21925213,13889591,814842,0.9797682724512228
c24a4000-e0e5-11ea-9f6d-e01969338978,2020-08-18,22184889,14117186,821893,1.184371618191349
ecb40000-e1ae-11ea-8fd1-4e2677c64353,2020-08-19,22462185,14335183,828302,1.2499318793075773
171dc000-e278-11ea-9d7e-9723cb661542,2020-08-20,22733750,14542973,834739,1.2089874604808035
41878000-e341-11ea-91f3-e86e27acc979,2020-08-21,22995385,14711467,840476,1.150866003189091
6bf14000-e40a-11ea-93ed-2d54814a7fc6,2020-08-22,23259276,14921384,846274,1.1475824388241378
965b0000-e4d3-11ea-89a4-21777a90eac0,2020-08-23,23461927,15137915,850586,0.8712695958378067
c0c4c000-e59c-11ea-b9ec-1bb4517ab8e5,2020-08-24,23689888,15337336,855405,0.9716209585001266
eb2e8000-e665-11ea-9824-b72372890b9b,2020-08-25,23935409,15568885,861970,1.036395782031557
15984000-e72f-11ea-8c42-b474851713a8,2020-08-26,24216938,15794619,868511,1.1762030053465977
40020000-e7f8-11ea-97f2-17c4fa753f83,2020-08-27,24504301,16001856,874717,1.1866198773767351
6a6bc000-e8c1-11ea-84ec-fb5ef6555ce1,2020-08-28,24788323,16200974,880534,1.1590699934676774
94d58000-e98a-11ea-8743-6699963addf4,2020-08-29,25049249,16412387,886339,1.0526165888672663
bf3f4000-ea53-11ea-b5ce-941afd1db34f,2020-08-30,25268736,16622627,890600,0.8762218779493149
e9a90000-eb1c-11ea-b9fc-ee82038dcac7,2020-08-31,25532930,16823417,895016,1.0455370620833586
1412c000-ebe6-11ea-b8c0-4b3ea2093147,2020-09-01,25799976,17081379,901614,1.0458885838797192
3e7c8000-ecaf-11ea-96d9-1206c7c23fd3,2020-09-02,26081699,17300616,907908,1.0919506281711269
68e64000-ed78-11ea-9aa0-15ffd285e291,2020-09-03,26367170,17521985,914006,1.0945260889637596
93500000-ee41-11ea-91cb-d2a7bea3348e,2020-09-04,26668499,17735486,919857,1.1428188918264646
bdb9c000-ef0a-11ea-8025-8e09d637a64d,2020-09-05,26942595,17936474,924962,1.0277893780223626
e8238000-efd3-11ea-8812-07e333b467f9,2020-09-06,27171440,18148265,929078,0.8493799502238
128d4000-f09d-11ea-8e3b-81366efc3b39,2020-09-07,27388662,18345813,938684,0.7994497163197828
3cf70000-f166-11ea-bca9-090c5f4d47df,2020-09-08,27635123,18547610,943817,0.8998650609511337
6760c000-f22f-11ea-bb1e-7a296087025c,2020-09-09,27920213,18787877,950075,1.0316219688980577
91ca8000-f2f8-11ea-8c95-cdb5b87d0a66,2020-09-10,28224541,19004538,956075,1.0899916845190256
bc344000-f3c1-11ea-9373-59ae4680b062,2020-09-11,28540587,19228208,962068,1.1197560307535204
e69e0000-f48a-11ea-9c34-633841c00106,2020-09-12,28829539,19451142,967111,1.0124248670848992
1107c000-f554-11ea-8244-1ecc3b5d4127,2020-09-13,29077878,19638990,971055,0.8614046863531186
3b718000-f61d-11ea-92c8-40d764947478,2020-09-14,29344683,19867489,975643,0.9175531997211076
65db4000-f6e6-11ea-9e32-eaf0fe8a8585,2020-09-15,29625452,20093776,982216,0.9567968411858462
90450000-f7af-11ea-909d-a0ad95ba0184,2020-09-16,29930181,20323253,988076,1.028605403218827
baaec000-f878-11ea-818c-66d4e2466d3c,2020-09-17,30245688,20543464,993715,1.0541433077200568
e5188000-f941-11ea-bbf3-4c77736a52d7,2020-09-18,30572221,20794613,999566,1.079601826217344
0f824000-fa0b-11ea-878d-8dc64920c858,2020-09-19,30865470,21031598,1004872,0.9592008379109911
39ec0000-fad4-11ea-83aa-d93fcfecf6e6,2020-09-20,31120345,21268675,1008828,0.8257609555273255
6455c000-fb9d-11ea-9d8b-6345e648236e,2020-09-21,31379958,21514153,1013231,0.8342227568492573
8ebf8000-fc66-11ea-8872-f90a9cf8e3f4,2020-09-22,31664541,21733546,1019388,0.9068941392464579
b9294000-fd2f-11ea-8f56-9d7ca93b8fcc,2020-09-23,31976037,21996959,1025913,0.9837376136290747
e3930000-fdf8-11ea-84c2-e24a8ca93fc1,2020-09-24,32296990,22252629,1031593,1.003729761758782
0dfcc000-fec2-11ea-b383-14440851a18d,2020-09-25,32627024,22491837,1037605,1.0218723168939272
38668000-ff8b-11ea-8e4d-48601e997cec,2020-09-26,32912811,22753980,1043037,0.8759211382564343
62d04000-0054-11eb-b2ff-f5187b1018f8,2020-09-27,33159736,22967859,1046878,0.7502397774532232
8d3a0000-011d-11eb-b8c3-5c78dff9a9dd,2020-09-28,33422170,23190401,1050951,0.7914236711655365
b7a3c000-01e6-11eb-97b9-145663ed9b38,2020-09-29,33704894,23431685,1057046,0.8459175451504196
e20d8000-02af-11eb-8fad-f09dbcd85a7a,2020-09-30,34029080,23679903,1063488,0.9618365807647994
0c774000-0379-11eb-9ef6-0af959c4dc9e,2020-10-01,34348139,23901445,1072373,0.9376068938684208
36e10000-0442-11eb-8d6c-3027d0c6561d,2020-10-02,34677414,24073730,1077969,0.9586400008454607
614ac000-050b-11eb-bcc5-7e67b10a039c,2020-10-03,34974941,24329331,1082692,0.8579849696981442
8bb48000-05d4-11eb-b506-3a5a1ac83a0b,2020-10-04,35234912,24551490,1086683,0.7433064719108461
b61e4000-069d-11eb-bc55-159fe6eae527,2020-10-05,35545699,24788958,1093722,0.8820427875625175
e0880000-0766-11eb-aa0c-0ca61707a8d7,2020-10-06,35861625,25021584,1099576,0.8887882609932639
0af1c000-0830-11eb-b069-51b93d5328a1,2020-10-07,36210456,25276775,1105467,0.9727138689337139
355b8000-08f9-11eb-acf4-f864217d9284,2020-10-08,36569609,25496281,1111833,0.9918488737065339
5fc54000-09c2-11eb-9e8f-c67666d4d09f,2020-10-09,36929540,25703071,1118024,0.9842352976757285
8a2f0000-0a8b-11eb-ad49-50280415650b,2020-10-10,37285319,25898476,1122904,0.9633994899476137
b498c000-0b54-11eb-9046-7faffb549fa4,2020-10-11,37574472,26121116,1127028,0.7755143519088572
df028000-0c1d-11eb-a229-274fab1c822e,2020-10-12,37863592,26321235,1131078,0.7694585834765689
096c4000-0ce7-11eb-8f63-06a11eff8b1d,2020-10-13,38182789,26513680,1136463,0.8430182746528644
33d60000-0db0-11eb-a08b-2a01b47c5a48,2020-10-14,38562868,26725965,1142654,0.9954196902693514
